company_name,company_url,date,review,stay_date,title,user
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"August 18, 2018",I wished we could have gotten 4 to a room versus having to pay for two rooms. That just got too costly for what we needed. Overall very premium.  Service very friendly.  Location is good,August 2018,Premium lodgings if want them.,Ann
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"August 13, 2018","Wifi signal sometimes would become a bit slow but not very often. Breakfast was good but maybe a bit more variety would make it even better Great hotel, very comfortable, clean and spacious rooms. Staff super friendly and helpful including when I had a problem with my room safe, they immediately fixed it.Location is excellent, very close to the new convention center in Kigali and central for reaching other locations in the city.  Very nice facilities, particularly the pool and health center. Room service menu was excellent and delivered promptly.",August 2018,Highly recommended hotel for your business trip to Kigali,Alejandro Kilpatrick
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"March 29, 2018","internet was awful and connectivity was the worst Also AC was working for 5 min bring only hot air then automatically disconnected , i called their technician repeatedly how did nothing staff",March 2018,staff,Sherif
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"March 25, 2018","Wifi was only sporadically good. Layout of the hotel is confusing. Guests constantly get lost and have to ask directions from staff, most of them fluent in neither French nor English.Food is undistinguished. Conference facilities were OK.",March 2018,Navigation a major irritant.,Robert
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"November 19, 2017","None Just feels like home and they try their hardest to cater to the guests' whims. Absolutely love living there, Yes Living! I have spent weeks there doing business and they kept me cozy and cajoled!!!",November 2017,Home away from Home!!!!!,Munish
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"October 2, 2017","None I had forgotten a personal item at Lemigo Hotel during a previous stay in February 2017. Upon checking in, I was presented with an envelope my name on and containing the item that I had not realized I had left in my room 7 months ago.When I checked out, the  young lady at reception came to personally push my luggage towards the hotel shuttle and was stood by to say bye to me.Those two details sum up the quality of my stay at Lemigo and how I was made to feel at home.",October 2017,A real home away from home.,Ruhiza
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"September 6, 2017","None People at the reception always smiling, thanks for the great service! I guess the location was good, just stayed overnight and used taxi so not sure if there is nothing within walking distance. Proper breakfast, good pizza at dinner. Didnt have time to use pool, sauna or gym, but those were all available. Nice view from the balcony. Hope I have opportunity to come back.",September 2017,"People at the reception always smiling, thanks for the great...",Krister
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"April 24, 2019",It was great Great,April 2019,I thoroughly enjoyed my stay,Martin
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"March 27, 2019",None Location,March 2019,Location,Rajiv
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"March 26, 2019",Bathroom fixtures flooded the room after each shower. None,March 2019,Bathroom fixtures flooded the room after each shower.,Anonymous
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"December 12, 2018",Dinner. Not prepared to one's tested and expectations. Teach the waiters about foreign currency and exchange rates well. All fantastic.,December 2018,Apart from the above I would sum it up as excellent. I would recommend someone for it.,Ldaniel
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"December 9, 2018",Breakfast View magnificent,December 2018,Very pleased,Shaaban
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"November 19, 2018",I was satisfied with the services received. Did not spend much time at the hotel due to work-related reasons. No time to answer this question.,November 2018,No time to answer this question.,Anonymous
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"June 3, 2018","Spacious and tastefully furnished apartments Ambience, room, staff",May 2018,"Ambience, room, staff",Caroline
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"June 2, 2018",The food and the hygiene of the bathrooms. Please fumigate the dining area has cockroaches Very courteous and friendly staff,June 2018,Good,Ir3
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"May 31, 2018",Couldn't get particularly well connected on my mobile phone. Staff at reception were excellent and helpful,May 2018,Staff at reception were excellent and helpful,Anonymous
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"May 14, 2018","Bacon at BreakfastLast time the room rate was $86 - this time, four months later it was $120!! None",May 2018,"Bacon at Breakfast",Tim
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"April 22, 2018",None Very good quality and service!,April 2018,Very good quality and service!,Sven
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"April 4, 2018",Dinner service is incredibly slow. We waited 2 hours for a pretty bad dinner and that was typical. sitting poolside is nice; good cappucino's,March 2018,it was fine and convenient to the convention center.,Ylann
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"March 31, 2018","internet connection was very bad, food was very bad it was near to the conference I'm attending",March 2018,it was near to the conference I'm attending,Mohamed Gaafar
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"March 29, 2018","Wifi can be a bit spotty in the evenings Impeccably helpful staff, spacious rooms",March 2018,"Impeccably helpful staff, spacious rooms",Anonymous
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"March 3, 2018",Choice of food Staff Gesture and Wifi,March 2018,Staff Gesture and Wifi,Ashok
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"February 26, 2018","I saw a cockroach in my room.They didnt clean my room. Excellent location. Friendly and helpful staff.",February 2018,Excellent location.,Tiwonge
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"December 30, 2017",I don’t think it’s worth close to $200/night. Very expensive. I really like the carrot juice they served served at breakfast.,December 2017,"The staff are very nice and helpful. In particular, Nadia at the front desk. The room was comfortabl",Nancy
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"November 11, 2017",Everything to me was superb The room was small sauna not working overall good job,November 2017,Excellent people and facilities,Fredrick
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"September 2, 2017",The hotel's exchange rate The breakfast was great,August 2017,My stay was worth it and look forward to doing it again,Nii
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"August 23, 2017",None YOu have Nice & professional reception staff,August 2017,It was short but helped me not to feel that I was away from home.,Emmanuel
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"June 29, 2017",At 9:30 am breakfast was as good as finished. Staff was very friendly and helpfull.,June 2017,Staff was very friendly and helpfull.,Patrick
Lemigo Hotel,https://www.booking.com/hotel/rw/lemigo.html,"June 12, 2017","non-stop music from the pool side Staff of the hotel were very friendly.They had a good selection of fresh juices for breakfast.",May 2017,Staff of the hotel were very friendly.,AbdelRahman Elbadawy
Villa Belle Vue,https://www.booking.com/hotel/rw/villa-belle-vue.html,"March 18, 2019",Nothing much. Really friendly and helpful owners - went the extra mile to ensure our family was comfortable and had everything we needed.  The staff were also lovely!  And the view is spectacular.,March 2019,Lovely family holiday at this excellent guest house,Amanda
Villa Belle Vue,https://www.booking.com/hotel/rw/villa-belle-vue.html,"February 10, 2019","Nothing to mention  Though I arrived earlier than check-in time (7am), I was let in and served breakfast with no extra charges :) 
Albert is a friendly and open minded who'd personally make sure everything's fine. 
The staff are very helpful, thank you Agnes for the breakfast and caring. 
I'd definitely recommend this place to all types of travellers and will come back for sure.
Thumbs up for Belle (Magnifique actually) Vue!",February 2019,Greater than expected,Seck
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"November 19, 2018","If the shower water had drained out well, everything else was just awesome in the La Posh hotel. All was excellent except the draining of the shower water in the bath chamber. The shower water was not draining out well which obviously was not a comfort as you can imagine.",November 2018,"Overall, the stay at La Posh hotel was very good.",Shibesh
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"November 18, 2018","Breakfast was good but not ready on time.  
Towels were not always privided and i needed to ask.
Spotty internet Cappuccinos and fresh juice and the air conditioning",November 2018,Convenient central location,Anonymous
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"June 2, 2018",Breakfast can be improved.  Not much choice.  Rooms can have some carpeting. The room was spacious.  The staff was very courteous and made me comfortable.,May 2018,Comfortable stay at La Posh,Ram
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"May 20, 2018","Shower head on top wasn't working (bottom one did so it was manageable). Super clean and kept in great condition; wifi a bit tricky to connect to but works decently for basic browsing once you're connected. Staff is excellent from a service perspective - very responsive and helpful (e.g., I gave them my friend's flight info so they could pick her up, not knowing that she had a flight fiasco, and they were at the airport for 4 hours waiting for her!). Tile floors are spotless but makes for more hallway noise that's audible from the rooms; things quieted down around midnight.",May 2018,Super clean and kept in great condition;,Elena
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"May 15, 2018",The noise from the road especially on the wing facing the main road. the hotel may need to put noise proof windows in future. I liked the hospitality and the cleanness of the hotel. This is the first and most comfort for my travel.,May 2018,the saty was very nice and the hotel attend to concerns of the clients.,Client
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"July 20, 2017","Not sure I had any not so ok experience in the 6 days I stayed there. Wait, Emmmm. Internet was on and off a few times but it was fixed immediately. Really, guys, you need to give this place a try. The extra helpfulness of the manager Mr. Kanda who was always available to assist, and also some member of staff as well was very amazing. Shout out to Mr. Jarfal, a great guy. Breakfast was on point. The cleaners were amazing as well.The gym operator is a fantastic guy. Please make sure you stop by the gym.",July 2017,My stay was beautiful. Looking forward to another stay.,Onye Ubanatu
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"February 8, 2019","Is okay the receiption. Warm welcome of the staff.the hotel is okay . The enviroment   is good,  neat  and  quite. The staff are homely.",February 2019,The staff are homely.,Anonymous
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"November 19, 2018",Nothing The service was Wao and the Manager Mr Kanda was a nice person,November 2018,The service was Wao and the Manager Mr Kanda was a nice...,Ayodele
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"October 3, 2018",The hotel could use with more adverts. The manager was accommodating and friendly. He was honest and listened everytime we spoke.,September 2018,Good people with good customer service. Worth a second visit.,Anonymous
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"October 3, 2018","The sheets though white, had some stains on it and the towels looked old. The breakfast was superb!",September 2018,"Very friendly staff, kind and accommodating. Stayed for a night, check-in was quick and easy!",Anne
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"September 14, 2018","The rooms, bathroom and facilities are alittle old. I loved the breakfast!",September 2018,Ok,Aloyo Debbie
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"September 8, 2018",Room is too small It is comfortable ,September 2018,It is comfortable ,Rami
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"September 8, 2018","None staff were good
facilities good value for money 
ambience excellent ",September 2018,"staff were good
",David
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"August 23, 2018","Breakfast was a bit limited - but still ok! Nothing fancy, but clean and well-located. Would stay again if I needed an affordable downtown hotel.",August 2018,"Nothing fancy, but clean and well-located.",Derek
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"July 19, 2018",Location   Very clean and amazing breakfast,July 2018, Very clean and amazing breakfast,Anonymous
La Posh Hotel,https://www.booking.com/hotel/rw/la-posh.html,"October 23, 2017",None Airport transfer,October 2017,Great location and friendly staff.,David
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"April 5, 2019","The bed was too big and took up a large part of the room. Shower was not hot enough and some bathroom maintenance is needed to keep the floor dry. We loved the Spaciousness, big outdoor space and restaurant variety. Super internet. Quiet ambiance. Courteous staff. Zulaiha particularly looked out for us. Our chauffeur from the hotel Mr Nkatikirumana, was a valuable encyclopedia of Rwandan history and must visit places that met our interest.",March 2019,"We loved the Spaciousness, big outdoor space and restaurant...",Amina
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"March 9, 2019","my first two nights in room 313 gave me a bad experience, since the room was smelling bad, I think there was a leakage from the toilet that was never attended to. Wifi was a problem on the second night but it was resolved later by a very experienced IT person. i was there for 4 nights and out of these 4 nights, only 2 nights were fantastic.  I spent two nights in room 302. This room is awesome and i appreciated it alot. Breakfast were great and customer care was also great!",March 2019,"cozy! sumptuous meals! i love The Manor Hotel, Rwanda.",Leila
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"March 7, 2019","The layout is like a warren; it can be difficult to navigate, and the elevator didn't work all 4 days I was here. It is in a very posh residential location, but that means you give up access to city buzz. Nothing of interest (apart from Golf course) within a decent walk from the hotel. You will need transport. Room size was generous, and it was turned down twice a day.",March 2019,"Decent hotel, needs a bit more in lifestyle attractions. The club and bar are under utilized",Ike
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"February 10, 2019","The Manor is the place to be in Kigali.  Its location is superb, got a beautiful view of the city. The lovely balcony view.  The swimming pool is well kept.",February 2019,The lovely balcony view.,TUWENWVI
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"January 21, 2019","After spending the night with my two little kids 10 and 7 years old, we spotted a couple of small roaches wandering about, but what really took the cake was the mushrooms growing in a corner of the wall. Bed was nice.",January 2019,Disappointing,Chinasa
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"December 15, 2018","The hotel may have been a 4 star hotel at some point many years ago. But when we arrived the hotel really seemed old. When we arrived to the rooms we found mold in the ceiling and just all around a room that needed to be updated. We did get moved to another room but that had the same issues.
We traveled with my in laws and they had the same problems. We decided to check out before time when we found mushrooms in their room. The staff was friendly with the checkin and during dinner in the restaurant. ",November 2018,"Not worthy the rating, except the staff ",MarkFontaineDinesen
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"December 3, 2018","The room furnishings eg the bed, wardrobe, door  and switches were broken or creaking revealing their poor quality. The bed was particularly uncomfortable to sleep on. The hotel should consider investing in better quality furniture and switches. Good food and very friendly staff",December 2018,Good experience despite the problems with room furnishings.,Anonymous
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"August 17, 2018","cotton bed sheets, the feather pillows better be changed to something more stiff and something that can hold the head firmly. all good, bed sheets (because they not cotton) and the pillows not that much comfortable, food excellent, wifi excellent, location and the sight also very beautiful,",August 2018,wonderful.,Abraham
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"July 6, 2018","A few things in the rooms are a little dated and could be fixed or replaced to give the hotel the fresh high-end touch it actually deserves. Having said that, they did not bother us, because we felt really at home in the hotel. We stayed at The Manor Hotel for 5 days with my children and had an absolutely great time. We entered a grand  looking foyer and were greeted with some fresh mango juice. The staff go beyond their duty to make you feel happy and comfortable and my children did not want to leave the hotel premises, because they had so much fun there and almost felt at home. The pool area is very clean and relaxing. I also loved the fact that we had three restaurants (Italian, Chinese, and Indian) in the hotel, which means we did not need to leave just for eating. The food is delicious and can be served in the restaurant itself (with pool view), in the garden, or at the pool itself. We also watched the world cup on a huge cinema screen, met many people, and were really happy throughout.  Rooms are clean with big, nice bathrooms. The surrounding area has high-end villas, is safe and clean, and very quiet. We will most definitely be back.",July 2018,Wonderful! We felt at home!,Harnet
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"July 2, 2018",Nothg really coz I had a good time there and if ever am to return to Kigali your Hotel is my number one. In the whole of Rwanda I ate the most tasty food at the hotel and the service of the staff was very well coming I so much appreciated.,July 2018,I appreciated so much your service coz wen it was time to rest I rested well and gat all facilities,Christine
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"June 28, 2018",Choice of cooked options at breakfast is limited Location is convenient for most of Kigali.  It is also a quiet location.  I have used this hotel regularly since the beginning of 2010.,June 2018,Welcoming,John
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"May 7, 2018",Not much The location is quiet and there are fantastic views across the valley to the next range of hills.  At night time the lit-up views of the city are amazing.  This is a hidden gem.,May 2018,Excellent experience and value for money,John
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"March 16, 2018","1) Language barrier, other than the receptionists most of the other staff members spoke very little or no English.2) Hotel taxi should be executive just like the hotel.3) Wifi was poor.4) Location of the gym should be on the roof top Staff members were friendly especially the receptionists, the room was clean and sound proof, the breakfast was good.",March 2018,I had a very pleasant stay!,Jacqueline
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"March 7, 2018",None Everything was just so wonderful. The staff was really nice and helpful with everything. Nice breakfast. Very nice swimmingpool that my girl loved so much. This is a place that i definitely come back to with plesure.,March 2018,Wonderful. Will definitely come back here again.,Emelie
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"March 6, 2018","Everything except the staffs, the hotel and rooms need major overhaul. There were roaches in the rooms and the restaurants. There is this stale stench around the entire property. The staffs are excellent, I think the only reason the hotel has 4 stars is due to their staff service. They go that extra mile, they do their bit to make up for the sub standard unhygienic hotel rooms and common areas.Berlin, Haroon, Julius and the house keeping girls were the most caring and going the extra mile. We hope they are being paid for giving their hearts to the visitors.",February 2018,We wouldn’t be going back there except to say hello to the staffs.,Dhruv R
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"February 9, 2018","Offer a cooked breakfast and some fruit and bread...some of the other offerings werent that great...less is more Its a cool hotel, slightly retro...very Africa, great view. Not a cookie cutter hotel....quirky but cool",February 2018,"a fun, truly African stay....loved it! And very very attentive staff",Bradley
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"October 29, 2017",Some rooms need refreshing. It takes a while for the water to warm up. Comfortable hotel. Lovely view from the outdoor area  (pool and restaurant). Attentive staff.,October 2017,Comfortable stay near the embassies.,Marielle
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"October 4, 2017","I felt it was overpriced.....if rates are kept competitive it would be better. Even though the hotel was 50% unoccupied they charged me half a day for extending my checkout due to late night flight.Food for room service was being brought un-covered....I felt it's unhygienic and complained to them....let's see if they take it seriously. Being an Indian the Indian cuisine was excellent for me......Manish is a Chef there and is very accommodative and customized the dishes to my taste....The Gym is great...room service is very quick, the Italian and Chinese restaurants also are very good (I mean food).Housekeeping staff was excellent and very friendly. The location of the hotel is really amazing, my business travel seemed like a holiday....you can have entire Kigali city view if you opt for the balcony attached rooms.",September 2017,"Beautiful location, excellent food and service.....but bit costly.",Chandrashekhar
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"September 8, 2017","Old  worn carbet on floors (tiles would be better)  side table lamps stained, bedsheets stained,TV reception bad, no in room telephone ( we where told to call down if we need anything) everything  in the room looked like it has seen better days.....Poll water looked dirty Great view! Excellent Indian Resaurant ! Friendly staff !",September 2017,Relaxing evening with great dinner before you fligh out the next day !,Silke
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"August 28, 2017","Airport pick up was not arranged properly, had to wait 35 mins at the airport. After 3 calls to the property managed to speak to the manager and he sorted the problem out for me. Indian food was delicious",August 2017,Indian food was delicious,Cagri
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"August 15, 2017","Hotel had problems with hot water while we were there. No hot water or running water for one day while fixing water pump. Air conditioning was also a problem, although this was addressed and we got air conditioning within an hour. When we returned to the hotel a few days later, they had our rooms cooled for our arrival. View was great. Nice outdoor eating area. Convenient to airport. Quiet neighborhood. Friendly and helpful staff.",July 2017,View was great.,Margaret
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"July 11, 2017","Sheets had strange orange stains. Carpet didn't seem clean. Only half a roll of toilet paper provided and half used hotel-provided toiletries in bathroom. Booking.com hadn't communicated that there'd be two guests so hotel had to bring extra towels, bottled water etc. Balcony door didn't lock (staff were called and it was fixed). No hot water upon arrival (just told to run tap longer). Next morning there was no  running water, hot or cold, at all. Loads of staff everywhere but painfully slow service. Tired bathroom with mildew stains on ceiling, leaking shower (once it worked). Pool area open to the public so lots of children playing, screaming etc. One of the housekeeping staff seemed hostile at worst, indifferent at best. The proximity to the airport was brilliant. Amazing views over Kigali. Nice swimming pool. Good choice of decent quality food at three restaurants. Maintenance staff and waiters seemed polite and keen to help.",July 2017,Disappointed - should have been a great place,Alexandra
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"July 9, 2017","The carpets in the room are very dusty. Had a cold by morning. Plumbing work needs to be done before client arrives Courteous staff... Beautiful views and great food..",June 2017,Enchanting views,Esther
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"July 7, 2017","Water pressure (hot) in bathroom was very low.  Health club was adequate but some of the equipment needed repair or replacement. Staff were very helpful and courteous.  Restaurant was very good with  choices of Chinese, Indian and European/Italian foods.  Room was large and spacious.",June 2017,Nice friendly hotel but in need of some upgrading of facilities.,Thomas
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"May 5, 2017","We found mice in the roomEven it was a single room but no table, no chair, very small room but after one night they moved me to another room which was better WIFI and Food",May 2017,"Bad hotel, good wifi and chef was perfect",Mustafa
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"March 11, 2019",The room sold was not available. None,March 2019,The room sold was not available.,David
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"March 8, 2019","Booking was bed and breakfast which added extra cost to us that was not planned for Rooms are good, spacious Breakfast was good.",March 2019,Satisfactory,Loise
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"February 9, 2019",Not enough shade on the grassy area. The front desk staff went above and beyond to make sure I had everything I needed.,February 2019,Was a good choice for my last day in Rwanda.,Susan
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"January 22, 2019","None Great crew , good food , roomservice , very happy and friendly staff , vold drinks in the minibar , lovely breakfast , good price , nice room . ",January 2019,Fantastic ,Jonas
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"January 16, 2019",No elevator Everything,January 2019,Everything,Joy
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"December 30, 2018",Quality of overbuilding and rooms. Lift was not working. Room was very very expensive compare to the facilities i got their.,December 2018,Room was very very expensive compare to the facilities i got...,Qasim
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"December 17, 2018",None My Fav Hotel every-time am in Kigali,November 2018,"A highly recommended Facility , will definitely stay there on my next trip.",Awad
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"November 28, 2018","Needs a bit of updating The staff were so good , loved that you could have breakfast in room at no extra charge ",November 2018,"The staff were so good , loved that you could have breakfast...",Beverley
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"October 20, 2018",None Nice view!,October 2018,Nice view!,LE_Cosimo
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"October 2, 2018","elevator was out of order room had no view decent hotelnice restaurantscould be very busy during weekends",September 2018,"decent hotel",Jan Ned
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"September 28, 2018",Nothing The manager was very rude,September 2018,Terrible,Edward
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"September 10, 2018",None The hotel was clean and the room had all the necessary amenities. The food is also great.,September 2018,The hotel was clean and the room had all the necessary...,Richie
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"March 26, 2018",The hotel gave up my room due to a mix-up of names and had to book me in an apartment which did not meet my expectations. The food was awesome,March 2018,Not so good stay!,Dennis
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"February 14, 2018",None when i asked them to change my mountain view to city view. they did it very fast without much hesitation.,February 2018,Lovelly. Wish i had more time to sample out the facilities,Divya_Malenda
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"January 28, 2018",None Room,January 2018,Room,Rakesh
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"January 13, 2018",Nothing  The location and the staff members were very courteous and professional.,January 2018,The location and the staff members were very courteous and...,Magloire
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"January 8, 2018",nothing much The food and the pool,January 2018,The food and the pool,Anonymous
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"December 27, 2017",None It is well maintained,December 2017,It is well maintained,Anonymous
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"December 1, 2017","Lack of drawers in bedroom for clothes that do not need to hang in the wardrobe Pleasant atmosphere, friendly and helpful staff",November 2017,"Pleasant atmosphere, friendly and helpful staff",John
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"November 1, 2017","The owner first day i asked his for help but he talked to me very badly but after we solved the issue, thanks a lot for asking. I like the staff.",October 2017,Very uncomfortable.,Mouloud
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"August 12, 2017","Bathroom fittings The views from the rooms and restaurants, friendly and courteous staff and the Indian Restaurant",August 2017,"Very comfortable, good vegetarian choice of food,",Ravichandran
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"May 29, 2017",None Amazing staff! Made everything possible! Special thanks to Martin!!!,May 2017,Awesome stay!,Stephan
The Manor Hotel,https://www.booking.com/hotel/rw/the-manor-nyarutarama.html,"May 28, 2017",None Good,May 2017,Good,Walter
Gorillas Golf Hotel,https://www.booking.com/hotel/rw/gorillas-golf-kigali.html,"December 7, 2018","Breakfast could be better! The bed was comfy, the rooms are big and the staff will go out of their way to solve your problems (you just need to be patient).",November 2018,Nice and easy.,Business
Gorillas Golf Hotel,https://www.booking.com/hotel/rw/gorillas-golf-kigali.html,"January 16, 2018","The hotel is run half-hazoudzly, the rooms need many improvements regarding basic equipment. Although the staff often smiles and tries to be helpful, there is not much they can do about the existing problems.",January 2018,"The area is quiet and pleasant, but far from everything it is only possible to move by car (or taxi)",Maria
Gorillas Golf Hotel,https://www.booking.com/hotel/rw/gorillas-golf-kigali.html,"March 31, 2019",Worn out linen and cleanliness should be improved Location is very convenient,March 2019,Location is very convenient,Kenneth
Gorillas Golf Hotel,https://www.booking.com/hotel/rw/gorillas-golf-kigali.html,"March 27, 2019",The whole set-up is a bit tired and needs some serious refurbishment. The Gym is a desaster! The staff is very friendly and attentive,March 2019,Not a pleasant stay,Bruno
Gorillas Golf Hotel,https://www.booking.com/hotel/rw/gorillas-golf-kigali.html,"February 2, 2018",None Clean and peaceful. Good staff. Good location,January 2018,Clean and peaceful.,Dewendra
Hotel Villa Portofino Kigali,https://www.booking.com/hotel/rw/villa-portofino.html,"July 10, 2017","I wish that there had been some sort of prior warning of the pool party at the hotel.  Had I known I would have gone elsewhere. 
The breakfast was okayish, but the African tea was not spicy at all. The staff were kind and changed our room so that we could be away from the noise from a pool party at the hotel. ",July 2017,"Nice staff, but could be better ",Anonymous
Hotel Villa Portofino Kigali,https://www.booking.com/hotel/rw/villa-portofino.html,"February 19, 2019",Old style rooms Service and breakfast,February 2019,It was ok,David
Hotel Villa Portofino Kigali,https://www.booking.com/hotel/rw/villa-portofino.html,"July 23, 2017",Room carpet could be cleaner Great customer service.,July 2017,Great hotel in a super quiet neighborhood.,David
Hotel Villa Portofino Kigali,https://www.booking.com/hotel/rw/villa-portofino.html,"July 23, 2017","None Nice shower, friendly staff, clean room",July 2017,Great stay - great price,Ab
